Commit found #;Commithash ;Tactic;Probability;Type decision;Epitome;Jira Issue;Issue created at;Link;1st reviewer;2nd reviewer;2nd reviewer agree?;2nd reviewer disagree explanation
4490;f5efc187e5490b2172e0f1d68ce5b528977c81ee;Kerbrose;0.003989874396135268;;;https://issues.apache.org/jira/browse/HADOOP-7223;12/04/2011 17:44;https://github.com/apache/hadoop/commit/f5efc187e5490b2172e0f1d68ce5b528977c81ee;Mike;;;
4496;a8dbce159679cd031f60e6151399fa2cd5ac9374;Kerbrose;0.003989874396135268;;;https://issues.apache.org/jira/browse/HADOOP-7223;12/04/2011 17:44;https://github.com/apache/hadoop/commit/a8dbce159679cd031f60e6151399fa2cd5ac9374;Mike;;;
24788;7f783970364930cc461d1a73833bc58cdd10553e;Authenticate;0.0039510279170361234;Existence;Token support added;https://issues.apache.org/jira/browse/HADOOP-14556;20/06/2017 16:38;https://github.com/apache/hadoop/commit/7f783970364930cc461d1a73833bc58cdd10553e;Mike;;;
12237;886338ff80438b2daea3755f165cc411e39ef560;LoadBalancing;0.00392324446702999;;;https://issues.apache.org/jira/browse/MAPREDUCE-6006;25/07/2014 08:09;https://github.com/apache/hadoop/commit/886338ff80438b2daea3755f165cc411e39ef560;Mike;;;
948;8515852325e758b0cc77fa3a6f2d3b84ac364fff;Scheduler;0.0039099788583509265;Existence;Refactor;https://issues.apache.org/jira/browse/HADOOP-1272;19/04/2007 21:03;https://github.com/apache/hadoop/commit/8515852325e758b0cc77fa3a6f2d3b84ac364fff;Mike;;;
5637;2481474bd9c50a23e4fd2eea67ac2dea11ca1f58;Authenticate;0.0038989897013478186;;;https://issues.apache.org/jira/browse/HDFS-2634;05/12/2011 23:05;https://github.com/apache/hadoop/commit/2481474bd9c50a23e4fd2eea67ac2dea11ca1f58;Mike;;;
9823;8f17d645273a30f829bf16f22d8a7c6a9710d627;Authenticate;0.0038816317016316937;;;https://issues.apache.org/jira/browse/HDFS-5266;26/09/2013 19:37;https://github.com/apache/hadoop/commit/8f17d645273a30f829bf16f22d8a7c6a9710d627;Mike;;;
10009;da1f4419e3cd01f1274565c1db84ae500b018274;CheckPoint;0.0038227698666969123;Existence;New feature;https://issues.apache.org/jira/browse/HDFS-4949;02/07/2013 20:40;https://github.com/apache/hadoop/commit/da1f4419e3cd01f1274565c1db84ae500b018274;Mike;;;
11014;43f9bf2f25dbcb9523309ebac1394cd061642910;CheckPoint;0.003782068828485169;Executive;Review license;https://issues.apache.org/jira/browse/YARN-1704;10/02/2014 18:46;https://github.com/apache/hadoop/commit/43f9bf2f25dbcb9523309ebac1394cd061642910;Mike;;;
11020;5bf449e4022880b08e2131a46549fe72fcc9829f;CheckPoint;0.003782068828485169;;;https://issues.apache.org/jira/browse/YARN-1748;21/02/2014 21:13;https://github.com/apache/hadoop/commit/5bf449e4022880b08e2131a46549fe72fcc9829f;Mike;;;
198;e40d7f657923776813fb4f80125255a967dfaff4;ValidationInterceptor;0.00376222222222225;;;https://issues.apache.org/jira/browse/HADOOP-184;     02/May/06 04:38 ;https://github.com/apache/hadoop/commit/e40d7f657923776813fb4f80125255a967dfaff4;Mike;;;
10977;cd67d5abcd9ac99f882de52d4db9d4a30845cdcf;CheckPoint;0.0037463704531798814;;;https://issues.apache.org/jira/browse/MAPREDUCE-5766;24/02/2014 19:43;https://github.com/apache/hadoop/commit/cd67d5abcd9ac99f882de52d4db9d4a30845cdcf;Mike;;;
966;b0ad18bfed59c56d0679fe235753ed6ae6e105b1;Scheduler;0.003736202020202084;;;https://issues.apache.org/jira/browse/HADOOP-1252;12/04/2007 13:07;https://github.com/apache/hadoop/commit/b0ad18bfed59c56d0679fe235753ed6ae6e105b1;Mike;;;
622;67ecdc3a1428a20040fc8cbd59cb5d6d0bfb3c0b;PingEcho;0.003715332661290316;;;https://issues.apache.org/jira/browse/HADOOP-8131;12/12/2006 04:09;https://github.com/apache/hadoop/commit/67ecdc3a1428a20040fc8cbd59cb5d6d0bfb3c0b;Mike;;;
6279;c69dfdd5e14af490790dff8227b11962ec816577;Kerbrose;0.003708362677274299;;;https://issues.apache.org/jira/browse/HDFS-2958;16/02/2012 00:10;https://github.com/apache/hadoop/commit/c69dfdd5e14af490790dff8227b11962ec816577;Mike;;;
6281;978a8050e28b2afb193a3e00d82a8475fa4d2428;Kerbrose;0.003708362677274299;;;https://issues.apache.org/jira/browse/HDFS-2920;09/02/2012 03:52;https://github.com/apache/hadoop/commit/978a8050e28b2afb193a3e00d82a8475fa4d2428;Mike;;;
6299;7b6b204924ec3d2aeb4c42c09456fbbefc3c7817;Kerbrose;0.003708362677274299;Existence;Implemented;https://issues.apache.org/jira/browse/HDFS-3027;28/02/2012 20:14;https://github.com/apache/hadoop/commit/7b6b204924ec3d2aeb4c42c09456fbbefc3c7817;Mike;;;
6302;01b17c40cf20df576fb18315c2019645d5050ddf;Kerbrose;0.003708362677274299;Property;Improve balancer;https://issues.apache.org/jira/browse/HDFS-2979;21/02/2012 01:15;https://github.com/apache/hadoop/commit/01b17c40cf20df576fb18315c2019645d5050ddf;Mike;;;
2802;ce0daba21726980ccecdb96c1f50d739870e3597;PingEcho;0.0036958434343434335;Property;Improve performance/availability;https://issues.apache.org/jira/browse/HADOOP-3581;17/06/2008 12:02;https://github.com/apache/hadoop/commit/ce0daba21726980ccecdb96c1f50d739870e3597;Mike;;;
15696;96d6b516b2468fce346490e0b95931d1759b3d33;ValidationInterceptor;0.003688728536424324;;;https://issues.apache.org/jira/browse/HDFS-8853;04/08/2015 06:18;https://github.com/apache/hadoop/commit/96d6b516b2468fce346490e0b95931d1759b3d33;Mike;;;
15706;ce02b5532c3d506f8eee7af268216804815fa055;ValidationInterceptor;0.003688728536424324;;;https://issues.apache.org/jira/browse/HDFS-8975;27/08/2015 08:59;https://github.com/apache/hadoop/commit/ce02b5532c3d506f8eee7af268216804815fa055;Mike;;;
6269;dcd2056e463b0f66039372c31c5319d5b368588f;Kerbrose;0.003682448907819144;;;https://issues.apache.org/jira/browse/HADOOP-8116;27/02/2012 22:17;https://github.com/apache/hadoop/commit/dcd2056e463b0f66039372c31c5319d5b368588f;Mike;;;
12636;485c96e3cb9b0b05d6e490b4773506da83ebc61d;PBAC;0.003621846475729329;Property;Improve resource management;https://issues.apache.org/jira/browse/YARN-2001;30/04/2014 04:17;https://github.com/apache/hadoop/commit/485c96e3cb9b0b05d6e490b4773506da83ebc61d;Mike;;;
6952;30807fec82e80044cd39fb154208c6fb32d980da;PingEcho;0.003620772750342203;;;https://issues.apache.org/jira/browse/HADOOP-8450;     30/May/12 17:13 ;https://github.com/apache/hadoop/commit/30807fec82e80044cd39fb154208c6fb32d980da;Mike;;;
9671;d56d0b46e1b82ae068083ddb99872d314684dc82;Authenticate;0.0036089396814001917;Existence;Add RPCs;https://issues.apache.org/jira/browse/HDFS-5121;21/08/2013 21:03;https://github.com/apache/hadoop/commit/d56d0b46e1b82ae068083ddb99872d314684dc82;Mike;;;
9687;f41f8b8842c3f26d19f7fa928070c7c07f760e4c;Authenticate;0.0036008156503568867;;;https://issues.apache.org/jira/browse/HDFS-5163;04/09/2013 23:06;https://github.com/apache/hadoop/commit/f41f8b8842c3f26d19f7fa928070c7c07f760e4c;Mike;;;
961;6780b8323fd5a669ebd7f4f0dabbc1d7a145b854;Scheduler;0.0035956818181818173;Property;Imrpove QA efficiency;https://issues.apache.org/jira/browse/HADOOP-1276;20/04/2007 05:38;https://github.com/apache/hadoop/commit/6780b8323fd5a669ebd7f4f0dabbc1d7a145b854;Mike;;;
2724;113e442c46cf1998ae50f7aac9c9a286d3ad6daa;CheckPoint;0.003586139167862268;Existence;Refactor;https://issues.apache.org/jira/browse/HADOOP-3935;12/08/2008 10:03;https://github.com/apache/hadoop/commit/113e442c46cf1998ae50f7aac9c9a286d3ad6daa;Mike;;;
12661;e79c98c11fa8b4ddd8c63b613698d2d508135e83;PBAC;0.0035657373000025777;;;https://issues.apache.org/jira/browse/HDFS-7091;18/09/2014 23:33;https://github.com/apache/hadoop/commit/e79c98c11fa8b4ddd8c63b613698d2d508135e83;Mike;;;
15726;c2ebab67acf421f52dfa4879261982fed2768c82;ValidationInterceptor;0.0035650577279929263;;;https://issues.apache.org/jira/browse/HDFS-7351;04/11/2014 12:41;https://github.com/apache/hadoop/commit/c2ebab67acf421f52dfa4879261982fed2768c82;Mike;;;
15728;ced438a4bf50fe0ac9072c128e18249e6742956a;ValidationInterceptor;0.0035650577279929263;;;https://issues.apache.org/jira/browse/HDFS-8899;14/08/2015 17:16;https://github.com/apache/hadoop/commit/ced438a4bf50fe0ac9072c128e18249e6742956a;Mike;;;
15690;f62237bc2f02afe11ce185e13aa51a60b5960037;ValidationInterceptor;0.003554780597161855;Existence;Change storage method;https://issues.apache.org/jira/browse/HDFS-8833;28/07/2015 23:15;https://github.com/apache/hadoop/commit/f62237bc2f02afe11ce185e13aa51a60b5960037;Mike;;;
12612;e4ddb6da15420d5c13ec7ec99fed1e44b32290b0;PBAC;0.0035299255894369747;;;https://issues.apache.org/jira/browse/HADOOP-11099;17/09/2014 04:28;https://github.com/apache/hadoop/commit/e4ddb6da15420d5c13ec7ec99fed1e44b32290b0;Mike;;;
12621;f24ac429d102777fe021e9852cfff38312643512;PBAC;0.0035299255894369747;Existence;Created methdo;https://issues.apache.org/jira/browse/HDFS-6843;12/08/2014 17:42;https://github.com/apache/hadoop/commit/f24ac429d102777fe021e9852cfff38312643512;Mike;;;
12634;a3d9934f916471a845dc679449d08f94dead550d;PBAC;0.0035256632696224477;;;https://issues.apache.org/jira/browse/YARN-1779;     04/Mar/14 01:15 ;https://github.com/apache/hadoop/commit/a3d9934f916471a845dc679449d08f94dead550d;Mike;;;
4534;7f77fad79af0010cd22ca773d9af27110429d3a2;Kerbrose;0.0035114965986394464;Existence;Refactor;https://issues.apache.org/jira/browse/HADOOP-7267;     06/May/11 20:48 ;https://github.com/apache/hadoop/commit/7f77fad79af0010cd22ca773d9af27110429d3a2;Mike;;;
7531;1d4294496289715a10587a063eb0ae1beeab9b95;HeartBeat;0.0035104466637401327;;;https://issues.apache.org/jira/browse/HADOOP-8781;10/09/2012 22:02;https://github.com/apache/hadoop/commit/1d4294496289715a10587a063eb0ae1beeab9b95;Mike;;;
7536;bdcbc2d1ef0fba999170ba748176ad0f496ccf2c;HeartBeat;0.0035104466637401327;;;https://issues.apache.org/jira/browse/HADOOP-8786;11/09/2012 00:16;https://github.com/apache/hadoop/commit/bdcbc2d1ef0fba999170ba748176ad0f496ccf2c;Mike;;;
15506;8f73bdd06b16d5048ffb6071bbcecf849c6225db;HeartBeat;0.0034981317951912616;;;https://issues.apache.org/jira/browse/HDFS-8866;06/08/2015 18:05;https://github.com/apache/hadoop/commit/8f73bdd06b16d5048ffb6071bbcecf849c6225db;Mike;;;
15523;b73181f18702f9dc2dfc9d3cdb415b510261e74c;HeartBeat;0.0034981317951912616;Property;Improve QA reliability;https://issues.apache.org/jira/browse/HADOOP-12244;16/07/2015 21:14;https://github.com/apache/hadoop/commit/b73181f18702f9dc2dfc9d3cdb415b510261e74c;Mike;;;
15747;e36129b61abd9edbdd77e053a5e2bfdad434d164;ValidationInterceptor;0.0034978775490169534;;;https://issues.apache.org/jira/browse/HDFS-9088;16/09/2015 00:43;https://github.com/apache/hadoop/commit/e36129b61abd9edbdd77e053a5e2bfdad434d164;Mike;;;
15751;607bda2a21aebca7b363d57ddece8ce8b5db6c63;ValidationInterceptor;0.0034978775490169534;;;https://issues.apache.org/jira/browse/HDFS-9097;17/09/2015 17:00;https://github.com/apache/hadoop/commit/607bda2a21aebca7b363d57ddece8ce8b5db6c63;Mike;;;
15764;82a88b92b46911c1b33d11898f8f678a134a9b69;ValidationInterceptor;0.0034978775490169534;;;https://issues.apache.org/jira/browse/HDFS-9086;16/09/2015 00:02;https://github.com/apache/hadoop/commit/82a88b92b46911c1b33d11898f8f678a134a9b69;Mike;;;
15773;b762199adbd10173c588df67bd227393c5bbcce9;ValidationInterceptor;0.0034978775490169534;;;https://issues.apache.org/jira/browse/HDFS-9113;19/09/2015 17:55;https://github.com/apache/hadoop/commit/b762199adbd10173c588df67bd227393c5bbcce9;Mike;;;
15776;a9e6681edf17895fdb3530a8d75449b2d3207a1b;ValidationInterceptor;0.0034978775490169534;Existence;Provide API;https://issues.apache.org/jira/browse/HDFS-9091;16/09/2015 20:05;https://github.com/apache/hadoop/commit/a9e6681edf17895fdb3530a8d75449b2d3207a1b;Mike;;;
648;84b2fef883deb0c8d9ca9945caddc123b9200de3;PingEcho;0.0034901609848484866;Existence;New feature;https://issues.apache.org/jira/browse/HADOOP-681;06/11/2006 05:11;https://github.com/apache/hadoop/commit/84b2fef883deb0c8d9ca9945caddc123b9200de3;Mike;;;
7703;bfce95d463b70c82c33b3bc2b15f7ed90eee592f;HeartBeat;0.003487498079455642;;;https://issues.apache.org/jira/browse/HADOOP-8878;     04/Oct/12 00:46 ;https://github.com/apache/hadoop/commit/bfce95d463b70c82c33b3bc2b15f7ed90eee592f;Mike;;;
7575;7fb42f8f4b93105e976da92a7ab4a773bc87cfad;HeartBeat;0.0034850691746535906;;;https://issues.apache.org/jira/browse/HDFS-3951;18/09/2012 21:13;https://github.com/apache/hadoop/commit/7fb42f8f4b93105e976da92a7ab4a773bc87cfad;Mike;;;
7581;d26f05b7f578432b81bece195881f904bbcd3436;HeartBeat;0.0034850691746535906;;;https://issues.apache.org/jira/browse/HDFS-3949;18/09/2012 17:41;https://github.com/apache/hadoop/commit/d26f05b7f578432b81bece195881f904bbcd3436;Mike;;;
7611;9270635f3358092a7ee28a740e4aa5c552476b82;HeartBeat;0.0034850691746535906;;;https://issues.apache.org/jira/browse/HADOOP-3957;15/08/2008 00:06;https://github.com/apache/hadoop/commit/9270635f3358092a7ee28a740e4aa5c552476b82;Mike;;;
7626;b0b03d4f2eac19f346d75b34e802a84ffa343f7f;HeartBeat;0.0034850691746535906;;;https://issues.apache.org/jira/browse/HADOOP-8864;28/09/2012 14:11;https://github.com/apache/hadoop/commit/b0b03d4f2eac19f346d75b34e802a84ffa343f7f;Mike;;;
7659;2c66a9f5ae5d324dab8f59f47c1546f610109ec7;HeartBeat;0.0034850691746535906;;;https://issues.apache.org/jira/browse/HDFS-2127;06/07/2011 01:17;https://github.com/apache/hadoop/commit/2c66a9f5ae5d324dab8f59f47c1546f610109ec7;Mike;;;
21011;f47df51791dfc1b3bda9cbd00f644894ba69c8ec;Pooling;0.0034793605842602937;Existence;Refactor/port;https://issues.apache.org/jira/browse/YARN-5461;02/08/2016 14:22;https://github.com/apache/hadoop/commit/f47df51791dfc1b3bda9cbd00f644894ba69c8ec;Mike;;;
9690;7a74ca3694f60825e5142dfa2c3d524cbd84725e;Authenticate;0.0034624827390737495;;;https://issues.apache.org/jira/browse/HDFS-5169;06/09/2013 17:55;https://github.com/apache/hadoop/commit/7a74ca3694f60825e5142dfa2c3d524cbd84725e;Mike;;;
9700;3a9cd79e9ddd5a9499e28633ccccdc9eef22b813;Authenticate;0.0034624827390737495;Executive;Add cml support;https://issues.apache.org/jira/browse/HDFS-5120;21/08/2013 21:02;https://github.com/apache/hadoop/commit/3a9cd79e9ddd5a9499e28633ccccdc9eef22b813;Mike;;;
11022;33714d9ad66622f545a030a7d3df94f4b0e73794;CheckPoint;0.00345236817612829;;;https://issues.apache.org/jira/browse/YARN-1729;14/02/2014 01:14;https://github.com/apache/hadoop/commit/33714d9ad66622f545a030a7d3df94f4b0e73794;Mike;;;
11024;2cfe554980ccddfa3dc7bef718534fb4656710c7;CheckPoint;0.00345236817612829;;;https://issues.apache.org/jira/browse/HDFS-6039;     03/Mar/14 19:00 ;https://github.com/apache/hadoop/commit/2cfe554980ccddfa3dc7bef718534fb4656710c7;Mike;;;
11029;88245b6a41171f939b22186c533ea2bc7994f9b3;CheckPoint;0.00345236817612829;;;https://issues.apache.org/jira/browse/YARN-986;29/07/2013 17:16;https://github.com/apache/hadoop/commit/88245b6a41171f939b22186c533ea2bc7994f9b3;Mike;;;
1206;0c2f526692c5d8d5781cd93af9e8b5a4d3544640;Scheduler;0.0034499607843136992;;;https://issues.apache.org/jira/browse/HADOOP-1463;05/06/2007 18:07;https://github.com/apache/hadoop/commit/0c2f526692c5d8d5781cd93af9e8b5a4d3544640;Mike;;;
10960;44492474100c0c8207e7eb118d19fe97e7ba537a;CheckPoint;0.003423195824519998;;;https://issues.apache.org/jira/browse/HDFS-6008;24/02/2014 22:44;https://github.com/apache/hadoop/commit/44492474100c0c8207e7eb118d19fe97e7ba537a;Mike;;;
10966;4ba2bdf3401ff51f2ac430247238313011829569;CheckPoint;0.003423195824519998;;;https://issues.apache.org/jira/browse/HDFS-6018;26/02/2014 00:26;https://github.com/apache/hadoop/commit/4ba2bdf3401ff51f2ac430247238313011829569;Mike;;;
10973;658b1bf561aa1c0f02fc0dbb079011f959709c25;CheckPoint;0.003423195824519998;Property;Improve QA usability;https://issues.apache.org/jira/browse/MAPREDUCE-5754;12/02/2014 04:46;https://github.com/apache/hadoop/commit/658b1bf561aa1c0f02fc0dbb079011f959709c25;Mike;;;
10999;3965d65200b3b20c6e174226aceb7b82a204ddc7;CheckPoint;0.003419695724860755;Existence;Refactor;https://issues.apache.org/jira/browse/HDFS-4200;16/11/2012 20:08;https://github.com/apache/hadoop/commit/3965d65200b3b20c6e174226aceb7b82a204ddc7;Mike;;;
11007;8caeb0af9da019ca2382988e304083a06aeb7d23;CheckPoint;0.003419695724860755;;;https://issues.apache.org/jira/browse/YARN-1760;24/02/2014 22:36;https://github.com/apache/hadoop/commit/8caeb0af9da019ca2382988e304083a06aeb7d23;Mike;;;
10983;0369e569890a5a28208b0b6ca84d41ef28c57a74;CheckPoint;0.0034157555421505392;;;https://issues.apache.org/jira/browse/HDFS-6025;27/02/2014 00:56;https://github.com/apache/hadoop/commit/0369e569890a5a28208b0b6ca84d41ef28c57a74;Mike;;;
10988;1fe2bd55341297db698c2b4d03511cdff07c439c;CheckPoint;0.0034157555421505392;;;https://issues.apache.org/jira/browse/HDFS-6028;27/02/2014 19:23;https://github.com/apache/hadoop/commit/1fe2bd55341297db698c2b4d03511cdff07c439c;Mike;;;
21086;2191f5b533c6b4763f5d443d21127f1f8552ce64;RBAC;0.0033771356108825007;;;https://issues.apache.org/jira/browse/YARN-7050;18/08/2017 19:57;https://github.com/apache/hadoop/commit/2191f5b533c6b4763f5d443d21127f1f8552ce64;Mike;;;
3188;fab8b064d5b73231316e0ffd8e295019aae5c35b;Session;0.003334868421052628;Executive;Chinese doc translation;https://issues.apache.org/jira/browse/HADOOP-4164;12/09/2008 07:55;https://github.com/apache/hadoop/commit/fab8b064d5b73231316e0ffd8e295019aae5c35b;Mike;;;
4292;1a6ed79ebf6649d4f0828b8c2adff26d0f79832f;PingEcho;0.0033150522648083547;Property;Improve QA security;https://issues.apache.org/jira/browse/HADOOP-6656;     23/Mar/10 06:46 ;https://github.com/apache/hadoop/commit/1a6ed79ebf6649d4f0828b8c2adff26d0f79832f;Mike;;;
4560;77b4fd6572d6f928ea5bd86c8b00caeba7bb3b99;ValidationInterceptor;0.003311027450980386;Existence;Refactor;https://issues.apache.org/jira/browse/HADOOP-7320;     23/May/11 14:50 ;https://github.com/apache/hadoop/commit/77b4fd6572d6f928ea5bd86c8b00caeba7bb3b99;Mike;;;
10993;1ba26e3e68bd3bc8d55c18553777c5ba7b97aa4b;CheckPoint;0.003285806086234272;;;https://issues.apache.org/jira/browse/YARN-1528;23/12/2013 20:26;https://github.com/apache/hadoop/commit/1ba26e3e68bd3bc8d55c18553777c5ba7b97aa4b;Mike;;;
8157;93872b58e50eb6ecf65544cc9e8aea5a4988e19b;HeartBeat;0.0032793877267956323;Existence;Add feature;https://issues.apache.org/jira/browse/HDFS-4230;28/11/2012 01:23;https://github.com/apache/hadoop/commit/93872b58e50eb6ecf65544cc9e8aea5a4988e19b;Mike;;;
8184;2d4097840c29116e9b000c158ce841d27863ad6e;HeartBeat;0.0032793877267956323;Existence;Add feature;https://issues.apache.org/jira/browse/HDFS-4244;30/11/2012 00:45;https://github.com/apache/hadoop/commit/2d4097840c29116e9b000c158ce841d27863ad6e;Mike;;;
9801;9a361c5821508435b6aabd6640940341902719a1;Authenticate;0.003253550893550894;Existence;Make API more intuitive;https://issues.apache.org/jira/browse/HDFS-5191;12/09/2013 14:48;https://github.com/apache/hadoop/commit/9a361c5821508435b6aabd6640940341902719a1;Mike;;;
1335;41cc1fc9e9140344f079abdb40f511cb9530c640;Scheduler;0.0032252526395173398;;;https://issues.apache.org/jira/browse/HADOOP-1569;05/07/2007 21:57;https://github.com/apache/hadoop/commit/41cc1fc9e9140344f079abdb40f511cb9530c640;Mike;;;
12463;0571b4561bad7e0230920e52d3758a3658fcf20d;PBAC;0.003217450743301889;;;https://issues.apache.org/jira/browse/HADOOP-11065;05/09/2014 17:28;https://github.com/apache/hadoop/commit/0571b4561bad7e0230920e52d3758a3658fcf20d;Mike;;;
12470;21c0cdeec1034b18ad3a2d5b71941a84bcea5ebe;PBAC;0.003217450743301889;;;https://issues.apache.org/jira/browse/HADOOP-11067;04/09/2014 22:29;https://github.com/apache/hadoop/commit/21c0cdeec1034b18ad3a2d5b71941a84bcea5ebe;Mike;;;
12481;cbea1b10efd871d04c648af18449dc724685db74;PBAC;0.003217450743301889;;;https://issues.apache.org/jira/browse/YARN-2519;06/09/2014 22:50;https://github.com/apache/hadoop/commit/cbea1b10efd871d04c648af18449dc724685db74;Mike;;;
12490;302d9a0a0dac721775a88f804a18d5224c0cd497;PBAC;0.0032169497867405306;;;n/a;;https://github.com/apache/hadoop/commit/302d9a0a0dac721775a88f804a18d5224c0cd497;Mike;;;
9611;b992219fa13ccee2b417d91222fd0c3e8c3ffe11;Authenticate;0.0032142614924757784;Existence;Add support;https://issues.apache.org/jira/browse/HDFS-5050;31/07/2013 22:58;https://github.com/apache/hadoop/commit/b992219fa13ccee2b417d91222fd0c3e8c3ffe11;Mike;;;
9651;fc14a92c6b46cc435a8f33e6fa0512c70caa06e0;Authenticate;0.0032142614924757784;Property;Improve QA efficiency;https://issues.apache.org/jira/browse/HDFS-5141;28/08/2013 18:49;https://github.com/apache/hadoop/commit/fc14a92c6b46cc435a8f33e6fa0512c70caa06e0;Mike;;;
9664;fde0e615f26a1e237246383ca49c1445ff5719ae;Authenticate;0.0032142614924757784;;;Same as above 484;;https://github.com/apache/hadoop/commit/fde0e615f26a1e237246383ca49c1445ff5719ae;Mike;;;
12505;04915a08141bbe71bdef26e3f539aa8b76f89ac7;PBAC;0.003212558551414113;;;https://issues.apache.org/jira/browse/HDFS-6951;27/08/2014 01:45;https://github.com/apache/hadoop/commit/04915a08141bbe71bdef26e3f539aa8b76f89ac7;Mike;;;
12520;6dae4b430c342f9ad44ad8659c372e519f3931c9;PBAC;0.003212558551414113;;;https://issues.apache.org/jira/browse/HADOOP-11057;03/09/2014 15:36;https://github.com/apache/hadoop/commit/6dae4b430c342f9ad44ad8659c372e519f3931c9;Mike;;;
12525;3072c83b38fd87318d502a7d1bc518963b5ccdf7;PBAC;0.003212558551414113;;;https://issues.apache.org/jira/browse/YARN-1458;29/11/2013 03:31;https://github.com/apache/hadoop/commit/3072c83b38fd87318d502a7d1bc518963b5ccdf7;Mike;;;
12501;a18caf7753623a94a7cdb1c607cda79586de08dc;PBAC;0.0032102870558068514;;;https://issues.apache.org/jira/browse/HDFS-6991;03/09/2014 05:56;https://github.com/apache/hadoop/commit/a18caf7753623a94a7cdb1c607cda79586de08dc;Mike;;;
12536;9e28e089c6bcb0b264751bdfa1f994ce002ef2de;PBAC;0.003208677635015561;;;https://issues.apache.org/jira/browse/MAPREDUCE-6070;     20/May/14 07:39 ;https://github.com/apache/hadoop/commit/9e28e089c6bcb0b264751bdfa1f994ce002ef2de;Mike;;;
12547;c656d7d6e53436bf082f76e5988e39d8e18ed64f;PBAC;0.0032048060473769263;;;https://issues.apache.org/jira/browse/HADOOP-11083;10/09/2014 22:42;https://github.com/apache/hadoop/commit/c656d7d6e53436bf082f76e5988e39d8e18ed64f;Mike;;;
12549;6c0833973202ba3fd7c7346c2735255eb1d359ea;PBAC;0.0032048060473769263;Existence;Refactor;https://issues.apache.org/jira/browse/HADOOP-11074;08/09/2014 20:28;https://github.com/apache/hadoop/commit/6c0833973202ba3fd7c7346c2735255eb1d359ea;Mike;;;
1210;c2a26ce9f1010457ac8ef86cd2195700b1852fe4;ValidationInterceptor;0.003199811764705879;;;https://issues.apache.org/jira/browse/HBASE-299;25/06/2007 21:27;https://github.com/apache/hadoop/commit/c2a26ce9f1010457ac8ef86cd2195700b1852fe4;Mike;;;
12569;14e2639fd0d53f7e0b58f2f4744af44983d4e867;PBAC;0.003197090724751328;Property;Improve QA efficiency, performance;https://issues.apache.org/jira/browse/YARN-611;25/04/2013 18:27;https://github.com/apache/hadoop/commit/14e2639fd0d53f7e0b58f2f4744af44983d4e867;Mike;;;
12574;43b03030084839db041d0337013806aaeef12aaa;PBAC;0.003197090724751328;Executive;Add WebHDFS support;https://issues.apache.org/jira/browse/HDFS-7032;08/09/2014 23:02;https://github.com/apache/hadoop/commit/43b03030084839db041d0337013806aaeef12aaa;Mike;;;
12576;9d4ec97c95b51c6f99112030da91950551b22b9c;PBAC;0.003197090724751328;;;https://issues.apache.org/jira/browse/YARN-2549;12/09/2014 20:53;https://github.com/apache/hadoop/commit/9d4ec97c95b51c6f99112030da91950551b22b9c;Mike;;;
12608;e14e71d5feff961b681d828b00e6f12cb197ebf5;PBAC;0.0031927536149146396;;;https://issues.apache.org/jira/browse/HADOOP-11096;16/09/2014 20:17;https://github.com/apache/hadoop/commit/e14e71d5feff961b681d828b00e6f12cb197ebf5;Mike;;;
12601;a24a9331d4f06f1a6aca00bc3d9c498a7f7ba5aa;PBAC;0.0031859454490729827;Existence;New feature;https://issues.apache.org/jira/browse/HDFS-6581;20/06/2014 18:56;https://github.com/apache/hadoop/commit/a24a9331d4f06f1a6aca00bc3d9c498a7f7ba5aa;Mike;;;
310;b57de6708151912f7e20ca383e2e416629b89f41;Authenticate;0.003183181818181814;;;https://issues.apache.org/jira/browse/HADOOP-318;23/06/2006 03:14;https://github.com/apache/hadoop/commit/b57de6708151912f7e20ca383e2e416629b89f41;Mike;;;
8653;25aab4203c465403ae0c4ad62ec948094e023489;Scheduler;0.003159715974102445;;;https://issues.apache.org/jira/browse/HDFS-4636;     25/Mar/13 23:56 ;https://github.com/apache/hadoop/commit/25aab4203c465403ae0c4ad62ec948094e023489;Mike;;;
12503;4ff128af1223f44a5982fdd8717263ee0b930239;PBAC;0.0031583759912351267;;Same as 3 above, 498;https://issues.apache.org/jira/browse/HDFS-6581;20/06/2014 18:56;https://github.com/apache/hadoop/commit/4ff128af1223f44a5982fdd8717263ee0b930239;Mike;;;
